lagoslakeid,lake_nets_upstreamlake_km,lake_nets_downstreamlake_km,lake_nets_bidirectionallake_km,lake_nets_upstreamlake_n,lake_nets_downstreamlake_n,lake_nets_lakeorder,lake_nets_lnn,net_id,net_lakes_n,net_averagelakedistance_km,net_averagelakearea_ha,lake_nets_nearestdamdown_km,lake_nets_nearestdamdown_id,lake_nets_totaldamdown_n,lake_nets_nearestdamup_km,lake_nets_nearestdamup_id,lake_nets_totaldamup_n,lake_nets_damonlake_flag,lake_nets_multidam_flag,net_dams_n,nhdplusv2_comid
61665,1.835,4.489,1.835,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18487236
1182,NA,171.705,11.676,0,1,2,1,1,32811,1652.416,80.469,0,12137,2,NA,NA,0,N,N,24986,18486030
131717,0.4,2.765,0.4,1,1,1,2,1,32811,1652.416,80.469,0,12142,1,NA,NA,0,N,N,24986,18486250
1111,NA,0.4,0.4,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18486222
25252,NA,0.671,0.671,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18486088
29365,2.81,1.566,1.566,1,1,3,6,1,32811,1652.416,80.469,0,12129,1,NA,NA,0,N,N,24986,18485978
1654,0.875,10.277,0.875,3,1,2,2,1,32811,1652.416,80.469,0,12242,1,NA,NA,0,N,N,24986,18486070
1284,NA,925.173,14.44,0,6,0,1,1,32811,1652.416,80.469,0,11928,4,NA,NA,0,N,N,24986,18439002
991,NA,1062.52,13.396,0,6,0,1,1,32811,1652.416,80.469,0,12119,4,NA,NA,0,N,N,24986,18482898
4068,57.547,1167.442,11.641,34,6,5,10,1,32811,1652.416,80.469,0,12161,4,5.489,12160,9,N,N,24986,18489474
118639,NA,59.352,13.535,0,1,0,1,1,32811,1652.416,80.469,0,11948,1,NA,NA,0,N,N,24986,18443512
128507,NA,971.486,23.434,0,6,0,1,1,32811,1652.416,80.469,0,11873,4,NA,NA,0,N,N,24986,10284392
2797,NA,979.224,9.611,0,6,2,1,1,32811,1652.416,80.469,0,11972,4,NA,NA,0,N,N,24986,18446122
38813,5.785,0.272,0.272,1,1,3,2,1,32811,1652.416,80.469,0,12156,1,NA,NA,0,N,N,24986,18487256
33529,1.406,0.827,0.827,1,1,1,2,1,32811,1652.416,80.469,0,12143,1,NA,NA,0,N,N,24986,18486276
1356,0.557,200.268,0.557,1,1,1,2,1,32811,1652.416,80.469,0,12141,2,NA,NA,0,N,N,24986,18486168
67913,1.842,0.662,0.662,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18485976
3853,5.799,1.905,1.905,2,1,3,4,1,32811,1652.416,80.469,NA,NA,0,5.799,12131,2,N,N,24986,18485974
6851,NA,908.584,32.589,0,6,2,1,1,32811,1652.416,80.469,0,11076,4,NA,NA,0,Y,N,24986,10337708
3195,0.053,1061.467,0.053,1,6,2,2,1,32811,1652.416,80.469,0,11855,4,NA,NA,0,Y,N,24986,10207955
455,0.1,1096.789,0.1,1,6,2,2,1,32811,1652.416,80.469,0,12047,4,0.1,12044,1,Y,N,24986,18464106
7003,NA,1076.87,21.183,0,6,5,1,1,32811,1652.416,80.469,0,11040,4,NA,NA,0,Y,N,24986,10080862
6716,NA,1046.212,7.452,0,6,1,1,1,32811,1652.416,80.469,0,11070,5,NA,NA,0,N,N,24986,10335036
6946,NA,1045.996,7.452,0,6,2,1,1,32811,1652.416,80.469,0,11069,5,NA,NA,0,N,N,24986,10335050
1409,NA,936.641,25.221,0,6,1,1,1,32811,1652.416,80.469,396.752,99004,3,NA,NA,0,N,N,24986,18470470
88793,NA,115.404,12.908,0,1,2,1,1,32811,1652.416,80.469,110.071,12160,1,NA,NA,0,N,N,24986,18487112
595,NA,1064.072,9.357,0,6,1,1,1,32811,1652.416,80.469,1.232,11962,5,NA,NA,0,N,N,24986,18444542
2281,NA,2.267,2.267,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18486254
2177,1.782,0.551,0.551,1,1,2,2,1,32811,1652.416,80.469,0,12149,1,NA,NA,0,Y,N,24986,18486170
603,0.287,0.058,0.058,1,1,3,5,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18486006
1191,NA,0.044,0.044,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18485996
107226,NA,11.919,11.919,0,1,1,1,1,32811,1652.416,80.469,0,12167,1,NA,NA,0,N,N,24986,18502795
15706,NA,2.299,2.299,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18486044
1320,0.544,0.575,0.544,1,1,1,2,1,32811,1652.416,80.469,0,12134,1,0.544,12135,1,N,N,24986,18486034
1145,NA,0.73,0.73,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18486028
518,13.489,1054.276,7.245,1,6,3,2,1,32811,1652.416,80.469,0.878,11848,4,NA,NA,0,N,N,24986,10208007
7107,NA,988.488,35.301,0,6,1,1,1,32811,1652.416,80.469,0,11075,4,NA,NA,0,Y,N,24986,10337570
2706,NA,89.187,9.627,0,1,0,1,1,32811,1652.416,80.469,83.854,12160,1,NA,NA,0,N,N,24986,18487124
2253,NA,132.965,5.746,0,1,2,1,1,32811,1652.416,80.469,0,12157,2,NA,NA,0,N,N,24986,18489368
1981,NA,1096.287,7.91,0,6,0,1,1,32811,1652.416,80.469,0,12190,5,NA,NA,0,Y,N,24986,18450319
3180,NA,0.461,0.461,0,1,2,1,1,32811,1652.416,80.469,0,12163,1,NA,NA,0,N,N,24986,18498176
100032,NA,2.034,2.034,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18486008
6970,NA,875.578,20.313,0,6,3,1,1,32811,1652.416,80.469,0,11082,4,NA,NA,0,N,N,24986,10421468
1709,5.437,1190.522,5.437,1,6,4,2,1,32811,1652.416,80.469,0,12087,8,NA,NA,0,N,N,24986,18475041
7033,NA,866.215,2.615,0,6,1,1,1,32811,1652.416,80.469,0,11094,4,NA,NA,0,N,N,24986,10432760
1298,NA,1045.624,7.942,0,6,2,1,1,32811,1652.416,80.469,0,11856,4,NA,NA,0,Y,N,24986,10208003
39913,NA,921.998,18.885,0,6,0,1,1,32811,1652.416,80.469,0,11936,4,NA,NA,0,Y,N,24986,18439022
3953,NA,1070.255,19.907,0,6,1,1,1,32811,1652.416,80.469,0,12003,5,NA,NA,0,N,N,24986,18451305
1632,2.949,0.511,0.511,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18486212
3172,7.308,182.749,7.308,1,1,3,2,1,32811,1652.416,80.469,0,12139,2,NA,NA,0,N,N,24986,18486140
2864,NA,7.308,7.308,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18486190
927,1.161,1260.91,1.161,1,6,1,2,1,32811,1652.416,80.469,72.149,12246,4,NA,NA,0,N,N,24986,18498990
2721,5.829,3.005,3.005,1,1,3,2,1,32811,1652.416,80.469,0,12148,1,NA,NA,0,Y,N,24986,18486052
91829,NA,1172.302,15.586,0,6,1,1,1,32811,1652.416,80.469,0,12014,6,NA,NA,0,Y,N,24986,18454303
936,NA,1264.646,8.14,0,6,1,1,1,32811,1652.416,80.469,0,12031,7,NA,NA,0,N,N,24986,18459668
1261,NA,0.188,0.188,0,1,0,1,1,32811,1652.416,80.469,0,12165,1,NA,NA,0,Y,N,24986,18498080
7032,0.091,886.667,0.091,1,6,3,2,1,32811,1652.416,80.469,0,11093,4,NA,NA,0,N,N,24986,10432678
903,NA,0.438,0.438,0,1,1,1,1,32811,1652.416,80.469,0,12133,1,NA,NA,0,N,N,24986,18486036
1919,9.935,1279.813,9.935,4,6,5,2,1,32811,1652.416,80.469,0,12181,4,90.082,34094,4,N,N,24986,18508016
7336,NA,931.371,7.938,0,6,1,1,1,32811,1652.416,80.469,0,11064,4,NA,NA,0,N,N,24986,10284566
7051,0.057,995.687,0.057,2,6,3,2,1,32811,1652.416,80.469,0,11061,4,NA,NA,0,N,N,24986,10282084
2263,NA,969.149,11.247,0,6,0,1,1,32811,1652.416,80.469,0,11875,4,NA,NA,0,N,N,24986,10284610
4009,NA,894.533,33.406,0,6,0,1,1,32811,1652.416,80.469,0,11931,4,NA,NA,0,N,N,24986,18439034
1130,NA,20.855,20.855,0,1,1,1,1,32811,1652.416,80.469,0,11951,1,NA,NA,0,N,N,24986,18443656
2665,NA,4.655,4.655,0,1,0,1,1,32811,1652.416,80.469,0,11955,1,NA,NA,0,N,N,24986,18443732
4093,NA,132.791,5.746,0,1,1,1,1,32811,1652.416,80.469,0,12159,2,NA,NA,0,Y,N,24986,18489374
120747,NA,1186.744,15.869,0,6,0,1,1,32811,1652.416,80.469,0,12040,6,NA,NA,0,N,N,24986,18461562
82482,NA,137.081,14.259,0,1,0,1,1,32811,1652.416,80.469,131.748,12160,1,NA,NA,0,N,N,24986,18487186
17762,NA,1130.399,30.975,0,6,0,1,1,32811,1652.416,80.469,0,12023,5,NA,NA,0,N,N,24986,18455201
3365,0.463,0.052,0.052,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18486010
985,NA,1311.613,11.755,0,6,0,1,1,32811,1652.416,80.469,122.852,12246,4,NA,NA,0,N,N,24986,18498122
12695,NA,1313.981,11.755,0,6,1,1,1,32811,1652.416,80.469,0,12245,5,NA,NA,0,N,N,24986,18498102
4003,0.575,5.799,0.575,2,1,2,3,1,32811,1652.416,80.469,0,12131,1,0.575,12134,2,N,N,24986,18486026
3203,0.188,1327.36,0.188,1,6,1,2,1,32811,1652.416,80.469,0,12164,5,NA,NA,0,Y,N,24986,18498078
7027,NA,831.28,48.178,0,6,2,1,1,32811,1652.416,80.469,0,11080,4,NA,NA,0,N,N,24986,10421670
6983,0.099,1002.297,0.099,2,6,4,3,1,32811,1652.416,80.469,0,11091,5,4.649,11087,1,N,N,24986,10431538
1776,NA,0.516,0.516,0,1,2,1,1,32811,1652.416,80.469,0,12152,1,NA,NA,0,N,N,24986,18487094
2732,0.154,1284.205,0.154,1,6,1,2,1,32811,1652.416,80.469,0,12085,9,NA,NA,0,Y,N,24986,18474509
6982,NA,4.649,4.649,0,1,2,1,1,32811,1652.416,80.469,0,11087,1,NA,NA,0,N,N,24986,10431520
7004,NA,0.104,0.104,0,1,3,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,10282096
3999,NA,841.617,22.159,0,6,0,1,1,32811,1652.416,80.469,0,11904,4,NA,NA,0,Y,N,24986,10286574
104120,0.343,1008.039,0.343,1,6,1,2,1,32811,1652.416,80.469,0,12069,4,0.343,12066,1,N,N,24986,18469432
99066,NA,95.946,21.867,0,1,0,1,1,32811,1652.416,80.469,90.613,12160,1,NA,NA,0,N,N,24986,18487086
83536,NA,110.933,6.345,0,1,0,1,1,32811,1652.416,80.469,105.6,12160,1,NA,NA,0,N,N,24986,18487172
40983,NA,1262.628,35.022,0,6,1,1,1,32811,1652.416,80.469,73.867,12246,4,NA,NA,0,N,N,24986,18498226
25272,0.827,149.996,0.827,1,1,2,3,1,32811,1652.416,80.469,0,12150,2,0.827,12143,1,Y,N,24986,18486266
1195,0.511,158.871,0.511,3,1,2,3,1,32811,1652.416,80.469,0,12243,2,2.765,12142,1,N,N,24986,18486210
1766,NA,2.949,2.949,0,1,0,1,1,32811,1652.416,80.469,0,12151,1,NA,NA,0,Y,N,24986,18486208
52435,1.178,198.932,1.178,1,1,2,3,1,32811,1652.416,80.469,193.599,12160,1,1.178,12140,1,N,N,24986,18486152
38774,2.194,1.178,1.178,1,1,1,2,1,32811,1652.416,80.469,0,12140,1,NA,NA,0,N,N,24986,18486158
2782,3.912,5.643,3.912,4,1,3,3,1,32811,1652.416,80.469,0,12136,1,5.972,12145,2,N,N,24986,18486040
1767,NA,1315.4,11.82,0,6,2,1,1,32811,1652.416,80.469,126.639,12246,4,NA,NA,0,N,N,24986,18498096
1888,2.034,1.842,1.842,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,18485990
605,NA,0.544,0.544,0,1,0,1,1,32811,1652.416,80.469,0,12135,1,NA,NA,0,N,N,24986,18486038
3102,0.427,8.059,0.427,3,1,2,2,1,32811,1652.416,80.469,0,12132,1,0.438,12133,1,N,N,24986,18486022
2352,NA,1284.052,6.712,0,6,0,1,1,32811,1652.416,80.469,0,12035,7,NA,NA,0,Y,N,24986,18459584
6456,NA,729.764,6.013,0,6,3,1,1,32811,1652.416,80.469,0,11048,4,NA,NA,0,N,N,24986,10145123
7453,NA,702.959,20.132,0,6,1,1,1,32811,1652.416,80.469,0,11042,4,NA,NA,0,N,N,24986,10143367
92954,NA,852.937,31.196,0,6,0,1,1,32811,1652.416,80.469,0,11814,6,NA,NA,0,Y,N,24986,10106625
505,NA,859.98,28.802,0,6,1,1,1,32811,1652.416,80.469,0,11810,6,NA,NA,0,N,N,24986,10106661
32562,NA,41.057,20.457,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,10356668
6455,NA,658.816,16.151,0,6,1,1,1,32811,1652.416,80.469,0,11046,4,NA,NA,0,N,N,24986,10144839
1490,NA,820.189,25.344,0,6,0,1,1,32811,1652.416,80.469,0,11817,6,NA,NA,0,Y,N,24986,10108347
2783,NA,7.903,7.903,0,1,2,1,1,32811,1652.416,80.469,0,11805,1,NA,NA,0,N,N,24986,10106585
7423,NA,548.401,23.516,0,6,2,1,1,32811,1652.416,80.469,0,11112,4,NA,NA,0,N,N,24986,11867762
113401,NA,859.637,37.623,0,6,0,1,1,32811,1652.416,80.469,0,11818,7,NA,NA,0,N,N,24986,10108685
1577,NA,8.025,8.025,0,1,1,1,1,32811,1652.416,80.469,0,11804,1,NA,NA,0,N,N,24986,10106591
7305,3.473,584.017,3.473,2,6,3,2,1,32811,1652.416,80.469,0,11110,4,NA,NA,0,N,N,24986,11867496
7109,NA,648.524,16.009,0,6,0,1,1,32811,1652.416,80.469,0,11049,4,NA,NA,0,N,N,24986,10145149
3159,NA,831.638,21.717,0,6,0,1,1,32811,1652.416,80.469,0,11807,6,NA,NA,0,N,N,24986,10106593
7443,NA,3.473,3.473,0,1,1,1,1,32811,1652.416,80.469,0,11114,1,NA,NA,0,Y,N,24986,11867474
7165,NA,0.126,0.126,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,10144183
6711,0.366,684.688,0.366,1,6,2,2,1,32811,1652.416,80.469,0,11054,4,NA,NA,0,Y,N,24986,10144289
2458,NA,889.05,16.339,0,6,1,1,1,32811,1652.416,80.469,0,11809,6,NA,NA,0,N,N,24986,10106567
7444,NA,523.395,15.642,0,6,2,1,1,32811,1652.416,80.469,0,11031,2,NA,NA,0,N,N,24986,1837235
6487,0.103,709.736,0.103,1,6,1,2,1,32811,1652.416,80.469,0,11041,4,NA,NA,0,N,N,24986,10143333
100063,NA,750.16,14.277,0,6,0,1,1,32811,1652.416,80.469,0,11823,5,NA,NA,0,Y,N,24986,10156415
601,NA,884.454,16.339,0,6,0,1,1,32811,1652.416,80.469,0,11813,6,NA,NA,0,Y,N,24986,10106579
23173,NA,866.932,11.724,0,6,2,1,1,32811,1652.416,80.469,0,11812,6,NA,NA,0,Y,N,24986,10106641
1763,NA,868.934,11.724,0,6,2,1,1,32811,1652.416,80.469,0,11811,6,NA,NA,0,Y,N,24986,10106615
7058,NA,683.888,18.33,0,6,0,1,1,32811,1652.416,80.469,143.999,99004,3,0,11057,1,Y,N,24986,10143979
2562,NA,824.81,21.717,0,6,0,1,1,32811,1652.416,80.469,0,11808,6,NA,NA,0,N,N,24986,10106635
2998,NA,1066.253,50.948,0,6,2,1,1,32811,1652.416,80.469,0,11906,7,NA,NA,0,N,N,24986,10356362
3661,NA,1077.128,15.454,0,6,1,1,1,32811,1652.416,80.469,0,11833,7,NA,NA,0,Y,N,24986,10162634
3950,NA,75.83,25.989,0,1,2,1,1,32811,1652.416,80.469,0,20205,1,NA,NA,0,N,N,24986,4249666
1013,NA,1.496,1.496,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4981210
3765,NA,207.451,20.228,0,5,4,1,1,32811,1652.416,80.469,10.834,20313,8,9.318,20311,1,N,N,24986,4971777
2017,NA,239.197,23.071,0,5,0,1,1,32811,1652.416,80.469,149.38,20010,6,NA,NA,0,N,N,24986,4251712
2576,NA,0.162,0.162,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4252056
1212,4.685,130.944,4.685,4,1,4,12,1,32811,1652.416,80.469,NA,NA,0,4.685,20298,3,N,N,24986,4944293
99111,0.14,0.176,0.14,1,1,1,3,313,8,0.986,127.198,NA,NA,0,NA,NA,0,N,N,0,167122169
1142,0.095,22.761,0.095,8,1,5,19,1,32811,1652.416,80.469,0,20573,1,NA,NA,0,N,N,24986,4978558
3692,8.254,0.963,0.963,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4857807
3718,0.112,40.482,0.112,4,6,2,9,1,32811,1652.416,80.469,0,20248,12,1.298,20247,1,Y,N,24986,4620702
105220,NA,0.144,0.144,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4839500
3363,1.138,2.27,1.138,3,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4970199
2416,NA,4.749,4.749,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4856075
3488,1.112,175.232,1.112,1,6,2,2,1,32811,1652.416,80.469,45.121,20273,12,NA,NA,0,N,N,24986,4839494
21051,0.506,5.811,0.506,2,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4616876
25351,0.967,0.577,0.577,3,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22321703
43220,0.154,0.629,0.154,2,1,4,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22326967
3214,3.298,0.798,0.798,2,1,2,5,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4817931
24367,NA,4.487,4.487,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4817559
4200,1.181,13.902,1.181,1,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2349188
3041,13.079,121.666,10.488,6,5,5,5,1,32811,1652.416,80.469,0,20165,7,24.792,20164,2,Y,N,24986,2721969
1964,1.74,3.837,1.74,1,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1101514
800,0.897,0.299,0.299,1,1,2,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1099170
79441,0.415,82.186,0.415,2,6,2,10,1,32811,1652.416,80.469,106.127,20288,11,NA,NA,0,N,N,24986,4855703
1067,5.308,0.332,0.332,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4852085
3978,NA,0.706,0.706,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4855655
24306,0.076,0.095,0.076,4,1,3,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4840080
1956,2.49,0.613,0.613,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22324741
2076,3.262,0.218,0.218,1,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4966753
2099,NA,0.704,0.704,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22328327
2415,NA,0.34,0.34,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4859107
1968,NA,2.821,2.821,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4971697
2006,0.28,2.805,0.28,1,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4821669
97079,1.419,2.003,1.419,2,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4972147
3816,NA,2.536,2.536,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4618876
1166,NA,0.454,0.454,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4251818
50425,6.221,6.647,6.221,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22326797
116547,2.328,0.126,0.126,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4619466
100152,13.935,2.847,2.847,1,1,3,2,1,32811,1652.416,80.469,NA,NA,0,4.521,20293,1,N,N,24986,4941873
31579,2.678,1.102,1.102,2,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22321865
4176,1.223,5.512,1.223,2,1,3,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2723935
4149,0.092,6.401,0.092,2,1,3,12,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4821587
3078,2.047,0.169,0.169,1,1,3,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2723871
10696,NA,0.767,0.767,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22322069
74139,NA,313.29,15.245,0,5,2,1,1,32811,1652.416,80.469,7.321,20288,11,NA,NA,0,N,N,24986,4857427
97049,0.705,4.29,0.705,3,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22322239
27432,0.109,2.332,0.109,1,1,4,8,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2723741
3384,2.703,0.099,0.099,1,1,3,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4252168
736,0.209,5.826,0.209,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4252116
91905,0.27,10.411,0.27,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2723649
3117,0.399,5.845,0.399,2,1,3,7,1,32811,1652.416,80.469,0,20241,1,NA,NA,0,N,N,24986,4620090
2755,1.896,163.941,1.896,2,5,2,2,1,32811,1652.416,80.469,74.124,20010,6,NA,NA,0,N,N,24986,2723565
1453,NA,0.346,0.346,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4857149
140874,NA,0.436,0.436,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22324465
3614,0.659,0.414,0.414,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22324531
99123,NA,0.659,0.659,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22324525
25326,1.769,1.74,1.74,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1099600
79412,NA,137.628,8.027,0,5,0,1,1,32811,1652.416,80.469,39.318,20072,7,NA,NA,0,N,N,24986,2365942
857,0.182,11.748,0.182,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1099260
82592,NA,3.925,3.925,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4831174
3810,NA,1.26,1.26,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,0.762,20008,1,N,N,24986,1099338
1649,0.18,0.075,0.075,1,1,3,5,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1099030
63910,0.873,0.046,0.046,1,1,3,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1101506
131667,1.638,32.093,1.638,1,1,2,3,1,32811,1652.416,80.469,0.355,20568,1,NA,NA,0,N,N,24986,4943477
13785,NA,321.152,2.427,0,5,2,1,1,32811,1652.416,80.469,231.335,20010,6,NA,NA,0,N,N,24986,4251580
3295,0.178,0.091,0.091,1,1,3,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4981238
687,NA,228.251,8.977,0,5,2,1,1,32811,1652.416,80.469,10.597,20320,8,NA,NA,0,N,N,24986,4981268
3077,1.512,246.983,1.512,4,5,2,6,1,32811,1652.416,80.469,157.166,20010,6,6.588,20548,2,N,N,24986,4251832
3331,NA,257.85,15.611,0,5,0,1,1,32811,1652.416,80.469,168.033,20010,6,NA,NA,0,N,N,24986,4251680
960,NA,18.324,11.725,0,2,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4980374
1853,2.103,0.229,0.229,1,1,1,28,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4946249
21017,0.255,0.041,0.041,1,1,1,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4620626
47231,NA,0.783,0.783,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4620142
1573,3.159,3.215,3.159,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4821531
3185,1.424,3.116,1.424,4,1,3,2,1,32811,1652.416,80.469,NA,NA,0,2.493,20249,1,N,N,24986,4620728
3387,5.352,0.519,0.519,3,1,2,5,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4857623
47278,NA,1.412,1.412,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4855889
110347,0.161,87.729,0.161,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22328385
1951,0.876,3.205,0.876,4,1,5,11,1,32811,1652.416,80.469,NA,NA,0,19.558,20359,1,N,N,24986,22326997
31569,11.936,0.198,0.198,1,1,3,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4817769
2463,2.64,37.013,2.64,1,3,5,18,1,32811,1652.416,80.469,NA,NA,0,2.64,20358,1,N,N,24986,22327031
3960,0.488,6.564,0.488,1,2,3,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1098608
1471,0.667,21.925,0.667,1,1,1,7,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4855903
68980,NA,94.804,12.639,0,6,0,1,1,32811,1652.416,80.469,118.745,20288,11,NA,NA,0,N,N,24986,4852223
3148,0.749,3.912,0.749,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4840066
1189,0.201,3.69,0.201,1,1,1,2,1,32811,1652.416,80.469,3.69,20561,1,NA,NA,0,N,N,24986,4833388
3425,0.496,2.989,0.496,18,1,4,9,1,32811,1652.416,80.469,0,20562,1,22.007,20256,2,Y,N,24986,4833336
3826,0.674,0.364,0.364,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22328397
65957,3.472,4.54,3.472,2,1,3,7,1,32811,1652.416,80.469,NA,NA,0,9.293,20292,1,N,N,24986,4940999
67995,0.339,1.173,0.339,1,1,2,9,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,22321923
3316,NA,15.662,15.662,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2723897
2221,NA,2.672,2.672,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4972175
